id;name;producer;nation;local1;varieties1;type;abv;degree;price;year;ml
167321;Domaine Heresztyn Mazzini, Gevrey Chambertin Clos Village;Domaine Heresztyn Mazzini;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167322;Domaine Heresztyn Mazzini, Gevrey Chambertin 1er Cru Les Goulots;Domaine Heresztyn Mazzini;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167323;Domaine Heresztyn Mazzini, Gevrey Chambertin 1er Cru Les Champonnets;Domaine Heresztyn Mazzini;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167324;Domaine Heresztyn Mazzini, Morey Saint Denis 1er Cru Les Millandes;Domaine Heresztyn Mazzini;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167325;Domaine Heresztyn Mazzini, Clos Saint Denis Grand Cru;Domaine Heresztyn Mazzini;France;Bourgogne;Pinot Noir;Red;;;0;2015;750
167326;Domaine Fanny Sabre, Bourgogne Aligote;Domaine Fanny Sabre;France;Bourgogne;Aligote;White;;;0;2018;750
167327;Domaine Fanny Sabre, Santenay 1er Cru Blanc;Domaine Fanny Sabre;France;Bourgogne;Chardonnay;White;;;0;2016;750
167328;Domaine Fanny Sabre, Pinot Noir Cuvee Anatole VDF;Domaine Fanny Sabre;France;Pinot Noir;;Red;;;0;2018;750
167329;Domaine Fanny Sabre, Beaune Village;Domaine Fanny Sabre;France;Bourgogne;Pinot Noir;Red;;;0;2015;750
167330;Domaine Fanny Sabre, Beaune 1er Cru;Domaine Fanny Sabre;France;Bourgogne;Pinot Noir;Red;;;0;2015;750
167331;Domaine Fanny Sabre, Pommard Village;Domaine Fanny Sabre;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167332;Domaine Fanny Sabre, Beaune Village Rouge 'Clos des Renardes';Domaine Fanny Sabre;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167333;Domaine Xavier Durand, Aloxe Corton Les Boutieres;Domaine Xavier Durand;France;Bourgogne;Pinot Noir;Red;;;0;2015;750
167334;Domaine Pierre Yves Colin Morey, Bourgogne Aligote;Domaine Pierre Yves Colin Morey;France;Bourgogne;Aligote;White;;;0;2017;750
167335;Domaine Pierre Yves Colin Morey, Bourgogne Chardonnay;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167336;Domaine Pierre Yves Colin Morey, Saint Aubin Village Le Banc;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167337;Domaine Pierre Yves Colin Morey, Saint Aubin 1er Cru Les Champlots;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167338;Domaine Pierre Yves Colin Morey, Saint Aubin 1er Cru Cuvee Marguerite Blanc;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167339;Domaine Pierre Yves Colin Morey, Saint Aubin 1er Cru Chateniere;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167340;Domaine Pierre Yves Colin Morey, Pernand Vergelesses Village Les Combottes;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167341;Domaine Pierre Yves Colin Morey, Pernand Vergelesses Village Belles Filles;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167342;Domaine Pierre Yves Colin Morey, Pernand Vergelesses 1er Cru Sous Fretille;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167343;Domaine Pierre Yves Colin Morey, Santenay Vieilles Vignes Rouge;Domaine Pierre Yves Colin Morey;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167344;Domaine Pierre Yves Colin Morey, Santenay 1er Cru Les Gravieres Rouge;Domaine Pierre Yves Colin Morey;France;Bourgogne;Pinot Noir;Red;;;0;2017;750
167345;Domaine Pierre Yves Colin Morey, Meursault Village Les Narvaux;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167346;Domaine Pierre Yves Colin Morey, Meursault 1er Cru Les Charmes;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167347;Domaine Pierre Yves Colin Morey, Meursault 1er Cru Les Poruzots;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167348;Domaine Pierre Yves Colin Morey, Chassagne Montrachet Les Ancegnieres;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167349;Domaine Pierre Yves Colin Morey, Chassagne Montrachet 1er Cru Les Chenevottes;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167350;Domaine Pierre Yves Colin Morey, Chassagne Montrachet 1er Cru Abbaye de Morgeot;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2016;750
167351;Domaine Pierre Yves Colin Morey, Chassagne Montrachet 1er Cru Morgeot;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167352;Domaine Pierre Yves Colin Morey, Puligny Montrachet 1er Cru Les Garennes;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167353;Domaine Pierre Yves Colin Morey, Corton Charlemagne Grand Cru;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167354;Domaine Pierre Yves Colin Morey, Batard Montrachet Grand Cru;Domaine Pierre Yves Colin Morey;France;Bourgogne;Chardonnay;White;;;0;2017;750
167355;Tardieu Laurent, Hermitage Blanc;TardieuLaurent;France;Rhone;Marsanne;White;;;0;2016;750
167356;Tardieu Laurent, Chateauneuf du Pape Rouge  ;TardieuLaurent;France;Rhone;Grenache;Red;;;0;2016;750
167357;Tardieu Laurent, Bandol Rouge;TardieuLaurent;France;Southern France;mourvedre;Red;;;0;2016;750
167358;Domaine Georges Vernay, Viognier Le Pied de Samson;Domaine Georges Vernay;France;Rhone;Viognier;White;;;0;2018;750
167359;Domaine Georges Vernay, Condrieu Les Terrasses de I'Empire;Domaine Georges Vernay;France;Rhone;Viognier;White;;10~12;0;2018;750
167360;Domaine Georges Vernay, Condrieu les Chaillees de I'Enfer;Domaine Georges Vernay;France;Rhone;Viognier;White;;;0;2017;750
167361;Domaine Georges Vernay, Condrieu Coteau de Vernon;Domaine Georges Vernay;France;Rhone;Viognier;White;;;0;2017;750
167362;Domaine Georges Vernay, Cote du Rhone Sainte Agathe;Domaine Georges Vernay;France;Rhone;Syrah & Shiraz;Red;;;0;2017;750
167363;Domaine Georges Vernay, Saint Joseph Terres d'Encre;Domaine Georges Vernay;France;Rhone;Syrah & Shiraz;Red;;;0;2017;750
167364;Domaine Georges Vernay, Cote Rotie Blonde du Seigneur;Domaine Georges Vernay;France;Rhone;Syrah & Shiraz;Red;;;0;2017;750
167365;Domaine Georges Vernay, Cote Rotie Maison Rouge;Domaine Georges Vernay;France;Rhone;Syrah & Shiraz;Red;;;0;2016;750
167366;Domaine Michel Gahier, Cremant du Jura;Domaine Michel Gahier;France;Jura;Chardonnay;Sparkling;;;0;2018;750
167367;Domaine Michel Gahier, Arbois Melon La Fauquette;Domaine Michel Gahier;France;Jura;Chardonnay;White;;;0;2015;750
167368;Domaine Michel Gahier, Arbois Chardonnay Les Crets    ;Domaine Michel Gahier;France;Jura;Chardonnay;White;;;0;2016;750
167369;Champagne Jacquesson, Cuvee No.743;Champagne Jacquesson;France;Champagne;Chardonnay;Sparkling;;;1166;0;750
167370;Domaine Michel Gahier, Arbois Chardonnay Les Follasses;Domaine Michel Gahier;France;Jura;Chardonnay;White;;;0;2018;750
167371;Domaine Michel Gahier, Rouge du Max;Domaine Michel Gahier;France;Jura;Trousseau;Red;;;0;2018;750
167373;Domaine Michel Gahier, Arbois Trousseau Grands Vergers;Domaine Michel Gahier;France;Jura;Trousseau;Red;;;0;2018;750
167374;Domaine Michel Gahier, Arbois Trousseau La Vigne Du Louis;Domaine Michel Gahier;France;Jura;Trousseau;Red;;;0;2018;750
167375;Domaine des Cavarodes, Cotes du Jura AOC Savagnin Presse;Domaine des Cavarodes;France;Jura;Savagnin;White;;;0;2016;750
167376;Domaine des Cavarodes, Arbois AOC Chardonnay Messagelin;Domaine des Cavarodes;France;Jura;Chardonnay;White;;;0;2015;750
167377;Domaine des Cavarodes, Cotes du Jura AOC Trousseau Lumachelles;Domaine des Cavarodes;France;Jura;Trousseau;Red;;;0;2016;750
167378;Domaine des Cavarodes, Arbois AOC Poulsard Chemenot;Domaine des Cavarodes;France;Jura;Poulsard;White;;;0;2016;750
167379;Domaine Macle, Cotes du Jura Blanc;Domaine Macle;France;Jura;Chardonnay;White;;;0;2015;750
167381;Domaine Macle, Chateau Chalon;Domaine Macle;France;Jura;Savagnin;White;;;0;2011;750
167382;Château Palais Cardina Saint Emilion Grand Cru;Chataeu Palais Cardinal;France;Bordeaux;Merlot;Red;;;583;2016;750
167383;Domaine des Roches Neuves, Saumur Champigny 'Les Roches';Domaine des Roches Neuves;France;Loire;Cabernet Franc;Red;;;0;2018;750
167384;Domaine des Roches Neuves, Saumur Champigny 'Franc de Pied';Domaine des Roches Neuves;France;Loire;Cabernet Franc;Red;;;0;2018;750
167385;Domaine des Roches Neuves, Saumur Blanc L' insolite;Domaine des Roches Neuves;France;Loire;Chenin Blanc;White;;;0;2018;750
167386;Domaine des Roches Neuves, Clos de L'Ecotard;Domaine des Roches Neuves;France;Loire;Chenin Blanc;White;;;0;2016;750
167387;La Vigne du Perron, Serene Blanche;La Vigne de Perron;France;SavoieBugey;Altesse;White;;;0;2018;750
167388;La Vigne du Perron, Katapnha;La Vigne de Perron;France;SavoieBugey;Chardonnay;White;;;0;2018;750
167389;La Vigne du Perron, Les Etapes;La Vigne de Perron;France;SavoieBugey;Pinot Noir;Red;;;0;2018;750
167390;La Vigne du Perron, Les Ermitures;La Vigne de Perron;France;SavoieBugey;Gamay;Red;;;0;2018;750
167391;La Vigne du Perron, Persanne;La Vigne de Perron;France;SavoieBugey;Mondeuse Noire;Red;;;0;2018;750
167392;Domaine de le Combe aux Reves, La Flute Agitee;Domaine de la Combe aux Reves;France;SavoieBugey;Chasselas;White;;;0;2017;750
167393;Domaine de le Combe aux Reves, Jack erre dans les abimes;Domaine de la Combe aux Reves;France;SavoieBugey;Jacquere;White;;;0;2018;750
167394;Domaine de le Combe aux Reves, Pearl;Domaine de la Combe aux Reves;France;SavoieBugey;Chardonnay;White;;;0;2017;750
167395;Domaine de le Combe aux Reves, Eveil du loup;Domaine de la Combe aux Reves;France;SavoieBugey;Poulsard;White;;;0;2018;750
167396;Domaine de le Combe aux Reves, Terre des Rangoux;Domaine de la Combe aux Reves;France;SavoieBugey;Gamay;Red;;;0;2018;750
167397;Domaine Laurent Perrachon, Morgon Cote du Py;Domaine Laurent Perrachon;France;Bourgogne;Gamay;Red;;;0;0;0
167398;Domaine Laurent Perrachon, Julienas Les Vignes Centenaires;Domaine Laurent Perrachon;France;Bourgogne;Gamay;Red;;;0;0;0
167399;Tedeschi, La Fabriseria Valpolicella Classico Superiore;Tedeschi;Italy;Veneto;Corvina;Red;;;863,9;2016;750
167400;Tedeschi, Marne 180 Amarone della Valpolicella;Tedeschi;Italy;Veneto;Corvina;Red;;;1155,4;2016;750
167402;Tenuta Buon Tempo, Rosso di Montalcino;Tenuta Buon Tempo;Italy;Toscana;Sangiovese Grosso;Red;;;524,7;2018;750
167403;Tenuta Buon Tempo, Brunello di Montalcino;Tenuta Buon Tempo;Italy;Toscana;Sangiovese Grosso;Red;;;1139,5;2015;750
167404;Tenuta Buon Tempo, Brunello di Montalcino ;Tenuta Buon Tempo;Italy;Toscana;Sangiovese Grosso;Red;;;1372,7;2013;750
167405;Maldonado, Parr Vineyard, Chardonnay;Maldonado Vineyards;USA;California;Chardonnay;White;14~15;10~12;901;2016;750
167406;Les Parcellaire de Saulx, Bourgogne Chardonnay;Les Parcellaires de Saulx;France;Bourgogne;Chardonnay;White;;;773,8;2018;750
167407;Les Parcellaire de Saulx, Bourgogne Pinot Noir;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;773,8;2018;750
167408;Les Parcellaire de Saulx, Pernand Vergelesses 'Sous le Bois de Noel';Les Parcellaires de Saulx;France;Bourgogne;Chardonnay;White;;;1022,9;2018;750
167409;Les Parcellaire de Saulx, Meursault 'Les Narvaux';Les Parcellaires de Saulx;France;Bourgogne;Chardonnay;White;;;1552,9;2018;750
167410;Les Parcellaire de Saulx, Meursault 1er Cru 'Les Poruzots';Les Parcellaires de Saulx;France;Bourgogne;Chardonnay;White;;;2544;2018;750
167411;Les Parcellaire de Saulx, Chassagne Montrachet 1er Cru 'Morgeot';Les Parcellaires de Saulx;France;Bourgogne;Chardonnay;White;;;2369,1;2018;750
167412;Les Parcellaire de Saulx, Chassagne Montrachet 1er Cru 'Clos St Jean';Les Parcellaires de Saulx;France;Bourgogne;Chardonnay;White;;;2369,1;2018;750
167413;Les Parcellaire de Saulx, Beaune 'Les Prevoles';Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;1007;2018;750
167414;Les Parcellaire de Saulx, Volnay;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;1250,8;2018;750
167415;Les Parcellaire de Saulx, Morey Saint Denis;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;1309,1;2018;750
167416;Les Parcellaire de Saulx, Vosne Roamnee  ;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;1833,8;2018;750
167417;Les Parcellaire de Saulx, Nuits St Georges;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;1367,4;2018;750
167418;Les Parcellaire de Saulx, Nuit St Georges 1er Cru 'Les Murgers' ;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;2427,4;2018;750
167419;Les Parcellaire de Saulx, Geverey Chambertin;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;1425,7;2018;750
167420;Les Parcellaire de Saulx, Gevrey Chambertin 1er cru 'Les Corbeaux';Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;3010,4;2018;750
167421;Les Parcellaire de Saulx, Gevrey Chambertin 1er cru 'Fonteny';Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;3068,7;2018;750
167422;Les Parcellaire de Saulx, Chapelle Chambertin Grand Cru ;Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;7080,8;2018;750
167423;Les Parcellaire de Saulx, Corton Grand Cru 'Les Perrieres';Les Parcellaires de Saulx;France;Bourgogne;Pinot Noir;Red;;;2952,1;2018;750
167424;Domaine des Chezeaux, Chambolle-Musigny 1er Cru Les Charmes;Domaine des Chezeaux;France;Bourgogne;Pinot Noir;Red;;;0;0;0
167425;Lignier Michelot, Bourgogne Pinot Noir ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;583;2018;750
167426;Lignier Michelot, Morey Saint Denis 1er cru Aux Cheseaux ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1961;2018;750
167427;Lignier Michelot, Chambolle Musigny 1er cru Cuvee Jules ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;2226;2018;750
167428;Lignier Michelot, Clos de la Roche Grand Cru;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;5035;2018;750
167429;Lignier Michelot, Fixin 1er Cru Les Arvelets;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1272;2018;750
167430;Lignier Michelot, Morey Saint Denis 1er cru Aux Charmes ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1961;2018;750
167431;Lignier Michelot, Morey Saint Denis 1er cru Les Faconnieres ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1961;2018;750
167432;Lignier Michelot, Morey Saint Denis 1er cru Les Chenevery ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1961;2016;750
167433;Lignier Michelot, Morey Saint Denis En La Rue de Vergy;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1166;2018;750
167434;Lignier Michelot, Nuits Saint Georges 1er Cru Murgers;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;2120;2018;750
167435;Lignier Michelot, Gevrey Chambertin Cuvee Bertin ;Domaine Lignier Michelot;France;Bourgogne;Pinot Noir;Red;;;1166;2018;750
167436;Il Borro, Rose del Borro;Il Borro;Italy;Toscana;Sangiovese;Rose;13~14;10~12;190,8;2019;750
167437;Il Borro, Borrigiano ;Il Borro;Italy;Toscana;Merlot;Red;13~14;16~18;318;2018;750
167438;Il Borro, Petruna;Il Borro;Italy;Toscana;Sangiovese;Red;13~14;16~18;1007;2017;750
167439;Jermann, Traminer;Jermann Vignaioli;Italy;Friuli Venezia Giulia;Traminer;White;;;477;2018;750
167440;Gosset, Excellence Extra Brut;Gosset Champagne Gosset;France;Champagne;Pinot Noir;Sparkling;12~13;6~8;583;0;750
167441;Ryme, Vermentino Hers;Ryme Cellars;USA;California;Vermentino;White;11~12;8~10;0;2018;750
167442;Petra, Zingari Rosato ;Petra;Italy;Toscana;Sangiovese;Rose;13~14;10~12;243,8;2018;750
167443;Petra Zingari Bianco;Petra;Italy;Toscana;Chardonnay;White;12~13;8~10;243,8;2019;750
167444;Valhodo Cava Brut;Marques de la Concordia;Spain;Xarello;Macabeo;Sparkling;11~12;6~8;95,4;0;750
167445;Champagne Louis Dumont;GH  GH Martel;France;Champagne;Pinot Noir;Sparkling;12~13;6~8;318;0;750
167446;Two Bottle Cabernet Sauvignon;Bodegas y Vinedos de Aguirre;Chile;Central Valley;Cabernet Sauvignon;Red;13~14;16~18;52,894;2019;750
167447;Two Bottle Dolce Bianco;Fratelli Martini;Italy;Piemonte;Moscato;White;5~6;8~10;52,894;0;750
167448;Champagne Claude Baron Saphir;Champagne Baron Albert;France;Champagne;Chardonnay;Sparkling;12~13;6~8;290,44;0;750
167449;Champagne Claude Baron Perle Rose;Champagne Baron Albert;France;Champagne;Chardonnay;Sparkling;12~13;6~8;290,44;0;750
167450;Passage, California Zinfandel;Passage;USA;California;Zinfandel;Red;14~15;16~18;106;2018;750
167451;Napa Paradise, Cabernet Sauvignon;Napa Paradise;USA;California;Cabernet Sauvignon;Red;14~15;16~18;291,5;2018;750
167452;Napa Paradise, Chardonnay;Napa Paradise;USA;California;Chardonnay;White;14~15;10~12;291,5;2018;750
167453;Cambria, Julia’s Vineryard Pinot Noir;Cambria Estate Winery;USA;California;Pinot Noir;Red;14~15;14~16;689;2017;750
167454;Cambria, Katherine’s Vineryard Chardonnay;Cambria Estate Winery;USA;California;Chardonnay;White;14~15;10~12;530;2018;750
167455;Canyon Oaks, Chardonnay;Canyon Oaks Vineyard;USA;California;Chardonnay;White;13~14;8~10;132,5;2019;750
167456;Canyon Oaks, Cabernet Sauvignon;Canyon Oaks Vineyard;USA;California;Cabernet Sauvignon;Red;13~14;16~18;132,5;2018;750
167457;Paradigm, Merlot Napa Valley ;Paradigm;USA;California;Merlot;Red;14~15;16~18;0;2016;750
167458;Paradigm, Cabernet Sauvignon Napa Valley;Paradigm;USA;California;Cabernet Sauvignon;Red;14~15;16~18;0;2015;750
167459;Wine Spots, Sonoma Coast Pinot Noir;Wine Spots;USA;California;Pinot Noir;Red;14~15;16~18;901;2018;750
167460;Wine Spots, Napa Valley Cabernet Sauvignon;Wine Spots;USA;California;Cabernet Sauvignon;Red;14~15;16~18;901;2017;750
167461;Brass Tacks Red Blend;Wine Spots;USA;California;Cabernet Sauvignon;Red;15~16;16~18;450,5;2018;750
167462;Brass Tacks Chardonnay;Wine Spots;USA;California;Chardonnay;White;13~14;8~10;450,5;2018;750
167463;Jules Desjourneys, Fleurie Les Morieres;Domaine Jules Desjourneys;France;Bourgogne;Gamay;Red;;;1282,6;2010;750
167464;Jules Desjourneys, Moulin a Vent Chassignol;Domaine Jules Desjourneys;France;Bourgogne;Gamay;Red;;;1457,5;2010;750
167465;Jules Desjourneys, Moulin a Vent Michelon;Domaine Jules Desjourneys;France;Bourgogne;Gamay;Red;;;1282,6;2010;750
167466;Jules Desjourneys, Pouilly Fuisse;Domaine Jules Desjourneys;France;Bourgogne;Chardonnay;White;;;916,9;2017;750
167467;Jules Desjourneys, Saint Veran;Domaine Jules Desjourneys;France;Bourgogne;Chardonnay;White;;;916,9;2017;750
167468;Jules Desjourneys, Pouilly Loche;Domaine Jules Desjourneys;France;Bourgogne;Chardonnay;White;;;858,6;2017;750
167469;Jules Desjourneys, Pouilly Vinzelles Les Longeays;Domaine Jules Desjourneys;France;Bourgogne;Chardonnay;White;;;858,6;2017;750
167470;Jules Desjourneys, Pouilly Fuisse Vignes Blanches;Domaine Jules Desjourneys;France;Bourgogne;Chardonnay;White;;;1091,8;2017;750
167471;Jules Desjourneys, Macon Fuisse Bois de la Croix;Domaine Jules Desjourneys;France;Bourgogne;Chardonnay;White;;;577,7;2017;750
167472;Dos Copas Reserva;Casa Santos Lima;Portugal;Lisboa;Touriga Nacional;Red;11~12;16~18;47,17;2017;750
167473;Metz Road, Pinot Noir;Mets Road;USA;California;Pinot Noir;Red;;;265;2017;750
167474;Metz Road, Chardonnay;Mets Road;USA;California;Chardonnay;White;;;265;2017;750
167475;Lapostolle, Red Blend;Lapostolle Casa Lapostolle;Chile;Rapel Valley;Carmenere;Red;14~15;16~18;265;2015;750
167476;Frescobaldi, Terre More;Frescobaldi;Italy;Toscana;Cabernet Sauvignon;Red;;;217,3;2017;750
167477;Murphy- Goode, California Chardonnay;Murphy Goode;USA;California;Chardonnay;White;;;280,9;2017;750
167478;Thibaud Boudignon, Savennieres Clos de la Hutte;Thibaud Boudignon;France;Loire;Chenin Blanc;White;;;1409,8;2018;750
167479;Thibaud Boudignon, Savennieres Le Clos de Fremine;Thibaud Boudignon;France;Loire;Chenin Blanc;White;;;1314,4;2018;750
167480;Thibaud Boudignon, Anjou Blanc A Francois(e);Thibaud Boudignon;France;Loire;Chenin Blanc;White;;;975,2;2018;750
167481;Thibaud Boudignon, Anjou Blanc;Thibaud Boudignon;France;Loire;Chenin Blanc;White;;;731,4;2018;750
167482;Michel Lynch, Bordeaux White Organic;Michel Lynch  Jean Michel Cazes;France;Bordeaux;Sauvignon blanc;White;12~13;10~12;254,4;2016;750
167483;Trulli, Lucale Primitivo;Trulli;Italy;Puglia;Primitivo;Red;14~15;16~18;222,6;2017;750
167484;Pertinace, Barbaresco ;Cantina Vignaioli Elvio Pertinace;Italy;Piemonte;Nebbiolo;Red;14~15;16~18;561,8;2016;750
167485;Cattin, Pinot Duo ;Joseph Cattin;France;Alsace;Pinot Blanc;White;;;302,1;2018;750
167486;Petra, Potenti;Petra;Italy;Toscana;Cabernet Sauvignon;Red;;;901;2010;750
167487;1865 Selected Collection Old Vines;San Pedro;Chile;Rapel Valley;Cabernet Sauvignon;Red;14~15;16~18;795;2016;750
167488;1865 Master Blend;San Pedro;Chile;Central Valley;Syrah & Shiraz;Red;14~15;16~18;530;2017;750
167489;Richard Bavion, Prestige Luminous;Richard Bavion;France;Champagne;Pinot Noir;Sparkling;12~13;6~8;0;0;750
